"time_period","time_identifier","geographic_level","country_code","country_name","trust_id","trust_name","trust_uid","trust_companies_house_number","trust_ukprn","trust_leadregion","version","establishment_type_group","breakdown_topic","disadvantage_status","pupil_count","attainment8_average_weighted","progress8_pupil_percent","progress8_average_weighted","progress8_lower_95_ci","progress8_upper_95_ci","engmath_95_percent_weighted","ebacc_aps_average_weighted","ebacc_95_percent_weighted","ebacc_94_percent_weighted","ebacc_entering_percent_weighted"
"202425","Academic year","MAT","E92000001","England","TR02302","Lincolnshire Gateway Academies Trust",5079,8085503,10059809,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",511,"46.7","z","z","z","z","43.6","4.07","14.5","19","31.5"
"202425","Academic year","MAT","E92000001","England","TR02306","Nova Education Trust",5084,7635510,10055362,"East Midlands","Revised","Multi-academy trust","Total","Total",1532,"47","z","z","z","z","47.9","4.14","17.1","24","37"
"202425","Academic year","MAT","E92000001","England","TR02306","Nova Education Trust",5084,7635510,10055362,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",450,"36.5","z","z","z","z","27.1","3.13","9.6","13.1","23.6"
"202425","Academic year","MAT","E92000001","England","TR02306","Nova Education Trust",5084,7635510,10055362,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1082,"51.4","z","z","z","z","56.6","4.56","20.2","28.5","42.6"
"202425","Academic year","MAT","E92000001","England","TR02316","Authentic Education Group Limited",2128,7977940,10059666,"South West","Revised","Multi-academy trust","Total","Total",672,"37.1","z","z","z","z","32.1","3.2","7.4","12.6","28.1"
"202425","Academic year","MAT","E92000001","England","TR02316","Authentic Education Group Limited",2128,7977940,10059666,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",249,"27.5","z","z","z","z","16.5","2.35","2.8","5.2","17.3"
"202425","Academic year","MAT","E92000001","England","TR02316","Authentic Education Group Limited",2128,7977940,10059666,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",423,"42.8","z","z","z","z","41.4","3.71","10.2","17","34.5"
"202425","Academic year","MAT","E92000001","England","TR02332","Tudor Grange Academies Trust",5128,7365748,10058359,"West Midlands","Revised","Multi-academy trust","Total","Total",1066,"45.5","z","z","z","z","46.7","4.1","18.9","26.4","47.1"
"202425","Academic year","MAT","E92000001","England","TR02332","Tudor Grange Academies Trust",5128,7365748,10058359,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",288,"30.2","z","z","z","z","16.3","2.62","2.1","4.9","21.9"
"202425","Academic year","MAT","E92000001","England","TR02332","Tudor Grange Academies Trust",5128,7365748,10058359,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",778,"51.1","z","z","z","z","58","4.66","25.2","34.3","56.4"
"202425","Academic year","MAT","E92000001","England","TR02337","Twyford Church Of England Academies Trust",5132,7648968,10058781,"London","Revised","Multi-academy trust","Total","Total",730,"64.9","z","z","z","z","77","6.32","61.1","77.7","88.8"
"202425","Academic year","MAT","E92000001","England","TR02337","Twyford Church Of England Academies Trust",5132,7648968,10058781,"London","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",164,"57.4","z","z","z","z","62.2","5.48","47","64","79.9"
"202425","Academic year","MAT","E92000001","England","TR02337","Twyford Church Of England Academies Trust",5132,7648968,10058781,"London","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",566,"67.1","z","z","z","z","81.3","6.56","65.2","81.6","91.3"
"202425","Academic year","MAT","E92000001","England","TR02342","Blackdown Education Partnership",5141,7338835,10058321,"South West","Revised","Multi-academy trust","Total","Total",589,"45.5","z","z","z","z","40.2","3.85","8.3","12.6","19.5"
"202425","Academic year","MAT","E92000001","England","TR02342","Blackdown Education Partnership",5141,7338835,10058321,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",134,"34","z","z","z","z","21.6","2.87","2.2","7.5","17.9"
"202425","Academic year","MAT","E92000001","England","TR02342","Blackdown Education Partnership",5141,7338835,10058321,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",455,"48.9","z","z","z","z","45.7","4.13","10.1","14.1","20"
"202425","Academic year","MAT","E92000001","England","TR02343","United Learning Trust",5143,4439859,10037395,"North West","Revised","Multi-academy trust","Total","Total",7652,"49","z","z","z","z","51.6","4.45","25.3","33.2","48.1"
"202425","Academic year","MAT","E92000001","England","TR02343","United Learning Trust",5143,4439859,10037395,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",2690,"40.7","z","z","z","z","35.6","3.62","15.5","22.3","37.6"
"202425","Academic year","MAT","E92000001","England","TR02343","United Learning Trust",5143,4439859,10037395,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",4962,"53.4","z","z","z","z","60.2","4.9","30.6","39.1","53.8"
"202425","Academic year","MAT","E92000001","England","TR02362","Valley Invicta Academies Trust",5178,7559256,10058619,"South East","Revised","Multi-academy trust","Total","Total",849,"49.6","z","z","z","z","48.3","4.54","27.4","34.4","59.5"
"202425","Academic year","MAT","E92000001","England","TR02362","Valley Invicta Academies Trust",5178,7559256,10058619,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",154,"38.8","z","z","z","z","24.7","3.45","14.3","18.8","41.6"
"202425","Academic year","MAT","E92000001","England","TR02362","Valley Invicta Academies Trust",5178,7559256,10058619,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",695,"52","z","z","z","z","53.5","4.78","30.4","37.8","63.5"
"202425","Academic year","MAT","E92000001","England","TR02400","Washwood Heath Multi Academy Trust",5226,8531479,10060454,"West Midlands","Revised","Multi-academy trust","Total","Total",638,"40.3","z","z","z","z","32.8","3.54","10.5","17.7","44.4"
"202425","Academic year","MAT","E92000001","England","TR02400","Washwood Heath Multi Academy Trust",5226,8531479,10060454,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",384,"38.5","z","z","z","z","30.5","3.37","9.4","14.3","42.4"
"202425","Academic year","MAT","E92000001","England","TR02400","Washwood Heath Multi Academy Trust",5226,8531479,10060454,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",254,"43","z","z","z","z","36.2","3.8","12.2","22.8","47.2"
"202425","Academic year","MAT","E92000001","England","TR02421","Futura Learning Partnership",5253,7746787,10059285,"South West","Revised","Multi-academy trust","Total","Total",661,"45.1","z","z","z","z","45.1","3.82","10.3","14.2","18.3"
"202425","Academic year","MAT","E92000001","England","TR02421","Futura Learning Partnership",5253,7746787,10059285,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",149,"33.7","z","z","z","z","20.8","2.74","4","6","9.4"
"202425","Academic year","MAT","E92000001","England","TR02421","Futura Learning Partnership",5253,7746787,10059285,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",512,"48.5","z","z","z","z","52.1","4.13","12.1","16.6","20.9"
"202425","Academic year","MAT","E92000001","England","TR02426","East Midlands Education Trust",2987,7530373,10055367,"East Midlands","Revised","Multi-academy trust","Total","Total",1620,"51.3","z","z","z","z","55.5","4.61","23.5","31.2","45.5"
"202425","Academic year","MAT","E92000001","England","TR02426","East Midlands Education Trust",2987,7530373,10055367,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",325,"38.7","z","z","z","z","29.8","3.41","10","16.9","33.3"
"202425","Academic year","MAT","E92000001","England","TR02426","East Midlands Education Trust",2987,7530373,10055367,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1295,"54.4","z","z","z","z","61.8","4.9","26.7","34.6","48.5"
"202425","Academic year","MAT","E92000001","England","TR02463","Weydon Multi Academy Trust",16644,7552535,10058582,"South East","Revised","Multi-academy trust","Total","Total",896,"55.7","z","z","z","z","64.6","4.92","23.9","29","33.3"
"202425","Academic year","MAT","E92000001","England","TR02463","Weydon Multi Academy Trust",16644,7552535,10058582,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",103,"36","z","z","z","z","30.5","3.09","6.5","10","13.8"
"202425","Academic year","MAT","E92000001","England","TR02463","Weydon Multi Academy Trust",16644,7552535,10058582,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",793,"58.3","z","z","z","z","69","5.16","26.2","31.4","35.8"
"202425","Academic year","MAT","E92000001","England","TR02468","The White Horse Federation",5315,8075785,10048061,"South West","Revised","Multi-academy trust","Total","Total",895,"45.1","z","z","z","z","44.8","4.21","18.4","28.2","63.4"
"202425","Academic year","MAT","E92000001","England","TR02468","The White Horse Federation",5315,8075785,10048061,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",196,"31.5","z","z","z","z","19.9","2.89","7.1","10.7","39.8"
"202425","Academic year","MAT","E92000001","England","TR02468","The White Horse Federation",5315,8075785,10048061,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",699,"49","z","z","z","z","51.8","4.57","21.6","33","70"
"202425","Academic year","MAT","E92000001","England","TR02478","Wickersley Partnership Trust",5329,8833508,10060709,"Yorkshire and the Humber","Revised","Multi-academy trust","Total","Total",941,"39.5","z","z","z","z","35.8","3.41","9.6","19","46"
"202425","Academic year","MAT","E92000001","England","TR02478","Wickersley Partnership Trust",5329,8833508,10060709,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",376,"29.5","z","z","z","z","20.4","2.46","3","7.8","32.3"
"202425","Academic year","MAT","E92000001","England","TR02478","Wickersley Partnership Trust",5329,8833508,10060709,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",565,"46.1","z","z","z","z","45.8","4.03","13.9","26.3","54.9"
"202425","Academic year","MAT","E92000001","England","TR02486","South West Essex Community Education Trust Limited",5634,7693309,10058998,"East of England","Revised","Multi-academy trust","Total","Total",572,"43.6","z","z","z","z","36.5","3.84","14.9","22.7","53.7"
"202425","Academic year","MAT","E92000001","England","TR02486","South West Essex Community Education Trust Limited",5634,7693309,10058998,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",136,"33.7","z","z","z","z","20.6","2.9","5.9","11","37.5"
"202425","Academic year","MAT","E92000001","England","TR02486","South West Essex Community Education Trust Limited",5634,7693309,10058998,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",436,"46.6","z","z","z","z","41.5","4.14","17.7","26.4","58.7"
"202425","Academic year","MAT","E92000001","England","TR02488","Cumbria Education Trust",15765,7698631,10059094,"North West","Revised","Multi-academy trust","Total","Total",510,"42.2","z","z","z","z","37.1","3.72","13.9","21.6","29.6"
"202425","Academic year","MAT","E92000001","England","TR02488","Cumbria Education Trust",15765,7698631,10059094,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",133,"29.2","z","z","z","z","12.8","2.46","3","6.8","10.5"
"202425","Academic year","MAT","E92000001","England","TR02488","Cumbria Education Trust",15765,7698631,10059094,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",377,"46.8","z","z","z","z","45.6","4.16","17.8","26.8","36.3"
"202425","Academic year","MAT","E92000001","England","TR02497","Endeavour Mat",16655,7682332,10058938,"South East","Revised","Multi-academy trust","Total","Total",480,"58.4","z","z","z","z","72.5","5.37","39.8","51.7","73.8"
"202425","Academic year","MAT","E92000001","England","TR02497","Endeavour Mat",16655,7682332,10058938,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",75,"41","z","z","z","z","41.3","3.63","16","22.7","44"
"202425","Academic year","MAT","E92000001","England","TR02497","Endeavour Mat",16655,7682332,10058938,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",405,"61.7","z","z","z","z","78.3","5.69","44.2","57","79.3"
"202425","Academic year","MAT","E92000001","England","TR02503","Windsor Academy Trust",5361,7523436,10058502,"West Midlands","Revised","Multi-academy trust","Total","Total",736,"44.4","z","z","z","z","37.8","3.85","13.7","23.1","44.6"
"202425","Academic year","MAT","E92000001","England","TR02503","Windsor Academy Trust",5361,7523436,10058502,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",181,"34.3","z","z","z","z","22.1","2.9","6.6","11","33.7"
"202425","Academic year","MAT","E92000001","England","TR02503","Windsor Academy Trust",5361,7523436,10058502,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",555,"47.7","z","z","z","z","42.9","4.16","16","27","48.1"
"202425","Academic year","MAT","E92000001","England","TR02518","Woodard Academies Trust",5385,6415729,10027236,"South East","Revised","Multi-academy trust","Total","Total",1042,"40.5","z","z","z","z","34.5","3.58","13","21","36.9"
"202425","Academic year","MAT","E92000001","England","TR02518","Woodard Academies Trust",5385,6415729,10027236,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",290,"30","z","z","z","z","18.3","2.59","5.9","11.7","26.2"
"202425","Academic year","MAT","E92000001","England","TR02518","Woodard Academies Trust",5385,6415729,10027236,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",752,"44.5","z","z","z","z","40.8","3.96","15.7","24.6","41"
"202425","Academic year","MAT","E92000001","England","TR02551","Sapientia Education Trust",16336,7466353,10058443,"East of England","Revised","Multi-academy trust","Total","Total",892,"45.9","z","z","z","z","47.1","4.19","16.6","25.8","54.2"
"202425","Academic year","MAT","E92000001","England","TR02551","Sapientia Education Trust",16336,7466353,10058443,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",208,"32.5","z","z","z","z","19","2.86","1.7","7.7","36.4"
"202425","Academic year","MAT","E92000001","England","TR02551","Sapientia Education Trust",16336,7466353,10058443,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",684,"49.6","z","z","z","z","54.9","4.56","20.7","30.7","59.2"
"202425","Academic year","MAT","E92000001","England","TR02552","Enrich Learning Trust",16674,7725111,10059209,"East of England","Revised","Multi-academy trust","Total","Total",731,"49.7","z","z","z","z","50.9","4.63","25.3","36.8","64.3"
"202425","Academic year","MAT","E92000001","England","TR02552","Enrich Learning Trust",16674,7725111,10059209,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",135,"37.6","z","z","z","z","23.7","3.46","7.4","17","44.4"
"202425","Academic year","MAT","E92000001","England","TR02552","Enrich Learning Trust",16674,7725111,10059209,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",596,"52.5","z","z","z","z","57","4.89","29.4","41.3","68.8"
"202425","Academic year","MAT","E92000001","England","TR02562","Russell Education Trust",4421,7452885,10058425,"London","Revised","Multi-academy trust","Total","Total",791,"54.6","z","z","z","z","64.1","5.02","32.1","41.1","53.2"
"202425","Academic year","MAT","E92000001","England","TR02562","Russell Education Trust",4421,7452885,10058425,"London","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",147,"37.7","z","z","z","z","27.2","3.38","10.9","16.3","30.6"
"202425","Academic year","MAT","E92000001","England","TR02562","Russell Education Trust",4421,7452885,10058425,"London","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",644,"58.5","z","z","z","z","72.5","5.39","37","46.7","58.4"
"202425","Academic year","MAT","E92000001","England","TR02564","Mercia Learning Trust",3899,8119703,10059864,"Yorkshire and the Humber","Revised","Multi-academy trust","Total","Total",578,"56.9","z","z","z","z","61.4","5.2","36.3","42","53.3"
"202425","Academic year","MAT","E92000001","England","TR02564","Mercia Learning Trust",3899,8119703,10059864,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",151,"43.8","z","z","z","z","35.8","3.92","22.5","25.8","43.7"
"202425","Academic year","MAT","E92000001","England","TR02564","Mercia Learning Trust",3899,8119703,10059864,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",427,"61.5","z","z","z","z","70.5","5.65","41.2","47.8","56.7"
"202425","Academic year","MAT","E92000001","England","TR02565","West Norfolk Academies Trust",5275,7546118,10058560,"East of England","Revised","Multi-academy trust","Total","Total",656,"45.2","z","z","z","z","41.8","4.23","20.7","32.3","71.2"
"202425","Academic year","MAT","E92000001","England","TR02565","West Norfolk Academies Trust",5275,7546118,10058560,"East of England","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",132,"33.9","z","z","z","z","21.2","3.09","10.6","14.4","56.1"
"202425","Academic year","MAT","E92000001","England","TR02565","West Norfolk Academies Trust",5275,7546118,10058560,"East of England","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",524,"48.1","z","z","z","z","46.9","4.51","23.3","36.8","75"
"202425","Academic year","MAT","E92000001","England","TR02603","Truro  Penwith Academy Trust",5119,8880841,10060726,"South West","Revised","Multi-academy trust","Total","Total",261,"42.6","z","z","z","z","37.5","3.61","8","12.3","26.4"
"202425","Academic year","MAT","E92000001","England","TR02603","Truro  Penwith Academy Trust",5119,8880841,10060726,"South West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",57,"31.9","z","z","z","z","19.3","2.63","3.5","5.3","15.8"
"202425","Academic year","MAT","E92000001","England","TR02603","Truro  Penwith Academy Trust",5119,8880841,10060726,"South West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",204,"45.6","z","z","z","z","42.6","3.89","9.3","14.2","29.4"
"202425","Academic year","MAT","E92000001","England","TR02674","Trinity Multi Academy Trust",5689,6897239,10058262,"Yorkshire and the Humber","Revised","Multi-academy trust","Total","Total",831,"45.8","z","z","z","z","43.3","4.15","21.7","34.2","60.2"
"202425","Academic year","MAT","E92000001","England","TR02674","Trinity Multi Academy Trust",5689,6897239,10058262,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",340,"39.9","z","z","z","z","33.4","3.6","16.5","27.4","58.7"
"202425","Academic year","MAT","E92000001","England","TR02674","Trinity Multi Academy Trust",5689,6897239,10058262,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",491,"49.9","z","z","z","z","50.2","4.54","25.5","39","61.2"
"202425","Academic year","MAT","E92000001","England","TR02695","Our Lady Of The Magnificat Multiacademy Company",4115,9064485,10060812,"West Midlands","Revised","Multi-academy trust","Total","Total",430,"44.9","z","z","z","z","43.4","3.92","14.5","20.4","27.2"
"202425","Academic year","MAT","E92000001","England","TR02695","Our Lady Of The Magnificat Multiacademy Company",4115,9064485,10060812,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",99,"32.8","z","z","z","z","22.5","2.79","8.1","9","12.3"
"202425","Academic year","MAT","E92000001","England","TR02695","Our Lady Of The Magnificat Multiacademy Company",4115,9064485,10060812,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",331,"48.4","z","z","z","z","49.4","4.24","16.3","23.7","31.5"
"202425","Academic year","MAT","E92000001","England","TR02700","White Rose Academies Trust",5316,7958615,10059613,"Yorkshire and the Humber","Revised","Multi-academy trust","Total","Total",715,"37.9","z","z","z","z","31.7","3.22","6.7","10.9","18.5"
"202425","Academic year","MAT","E92000001","England","TR02700","White Rose Academies Trust",5316,7958615,10059613,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",354,"30.5","z","z","z","z","20.9","2.52","4","7.1","13.3"
"202425","Academic year","MAT","E92000001","England","TR02700","White Rose Academies Trust",5316,7958615,10059613,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",361,"45.2","z","z","z","z","42.4","3.9","9.4","14.7","23.5"
"202425","Academic year","MAT","E92000001","England","TR02713","The Shaw Education Trust",4499,9067175,10060817,"West Midlands","Revised","Multi-academy trust","Total","Total",1543,"42.2","z","z","z","z","35.3","3.6","7.9","11.4","18.5"
"202425","Academic year","MAT","E92000001","England","TR02713","The Shaw Education Trust",4499,9067175,10060817,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",452,"33.5","z","z","z","z","19.6","2.81","4.5","6.5","12.6"
"202425","Academic year","MAT","E92000001","England","TR02713","The Shaw Education Trust",4499,9067175,10060817,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",1091,"46","z","z","z","z","42","3.94","9.4","13.5","21.1"
"202425","Academic year","MAT","E92000001","England","TR02730","The Mead Educational Trust",15900,9079258,10055113,"East Midlands","Revised","Multi-academy trust","Total","Total",963,"47","z","z","z","z","48.5","4.38","25.2","34.8","53.1"
"202425","Academic year","MAT","E92000001","England","TR02730","The Mead Educational Trust",15900,9079258,10055113,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",284,"36.8","z","z","z","z","29.8","3.4","13.3","21","43.5"
"202425","Academic year","MAT","E92000001","England","TR02730","The Mead Educational Trust",15900,9079258,10055113,"East Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",679,"51.4","z","z","z","z","56.5","4.79","30.3","40.7","57.2"
"202425","Academic year","MAT","E92000001","England","TR02737","Invictus Education Trust",5519,9284368,10060890,"West Midlands","Revised","Multi-academy trust","Total","Total",986,"42.2","z","z","z","z","36","3.53","8.7","13.2","27.2"
"202425","Academic year","MAT","E92000001","England","TR02737","Invictus Education Trust",5519,9284368,10060890,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",265,"32.1","z","z","z","z","16.6","2.58","1.9","5.7","18.9"
"202425","Academic year","MAT","E92000001","England","TR02737","Invictus Education Trust",5519,9284368,10060890,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",721,"46","z","z","z","z","43.1","3.88","11.2","16","30.2"
"202425","Academic year","MAT","E92000001","England","TR02745","Greater Manchester Education Trust",3010,8913502,10060739,"North West","Revised","Multi-academy trust","Total","Total",975,"48.8","z","z","z","z","42.9","4.46","24.3","35.7","55.2"
"202425","Academic year","MAT","E92000001","England","TR02745","Greater Manchester Education Trust",3010,8913502,10060739,"North West","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",519,"44.6","z","z","z","z","33.1","4.03","19.6","30","51"
"202425","Academic year","MAT","E92000001","England","TR02745","Greater Manchester Education Trust",3010,8913502,10060739,"North West","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",456,"54.1","z","z","z","z","55.1","4.99","30","42.6","60.3"
"202425","Academic year","MAT","E92000001","England","TR02786","Activate Learning Education Trust",15710,8707909,10060613,"South East","Revised","Multi-academy trust","Total","Total",581,"40.3","z","z","z","z","36.1","3.37","8.1","11.2","18.1"
"202425","Academic year","MAT","E92000001","England","TR02786","Activate Learning Education Trust",15710,8707909,10060613,"South East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",132,"28","z","z","z","z","12.9","2.25","1.5","2.3","6.1"
"202425","Academic year","MAT","E92000001","England","TR02786","Activate Learning Education Trust",15710,8707909,10060613,"South East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",449,"43.9","z","z","z","z","43","3.7","10","13.8","21.6"
"202425","Academic year","MAT","E92000001","England","TR02980","Minerva Learning Trust",3921,9200332,10060869,"Yorkshire and the Humber","Revised","Multi-academy trust","Total","Total",939,"45","z","z","z","z","40.8","4.09","22.7","32.4","54.6"
"202425","Academic year","MAT","E92000001","England","TR02980","Minerva Learning Trust",3921,9200332,10060869,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",245,"29.3","z","z","z","z","14.3","2.49","4.1","9","27.8"
"202425","Academic year","MAT","E92000001","England","TR02980","Minerva Learning Trust",3921,9200332,10060869,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",694,"50.6","z","z","z","z","50.1","4.65","29.3","40.6","64.1"
"202425","Academic year","MAT","E92000001","England","TR02982","Nicholas Postgate Catholic Academy Trust",4002,9203984,10060872,"North East","Revised","Multi-academy trust","Total","Total",659,"44.2","z","z","z","z","42.4","3.72","13.5","22.1","30.8"
"202425","Academic year","MAT","E92000001","England","TR02982","Nicholas Postgate Catholic Academy Trust",4002,9203984,10060872,"North East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",231,"35.2","z","z","z","z","26.5","2.86","5.7","11.7","20.9"
"202425","Academic year","MAT","E92000001","England","TR02982","Nicholas Postgate Catholic Academy Trust",4002,9203984,10060872,"North East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",428,"49.3","z","z","z","z","51.5","4.21","17.9","28.1","36.5"
"202425","Academic year","MAT","E92000001","England","TR03123","Areté Learning Trust",5622,9471240,10060960,"Yorkshire and the Humber","Revised","Multi-academy trust","Total","Total",560,"43.2","z","z","z","z","38.6","3.83","14.3","21.4","35.9"
"202425","Academic year","MAT","E92000001","England","TR03123","Areté Learning Trust",5622,9471240,10060960,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",107,"30.9","z","z","z","z","18.7","2.6","1.9","4.7","16.8"
"202425","Academic year","MAT","E92000001","England","TR03123","Areté Learning Trust",5622,9471240,10060960,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",453,"46","z","z","z","z","43.3","4.12","17.2","25.4","40.4"
"202425","Academic year","MAT","E92000001","England","TR03145","Newham Community Learning",17039,9896221,10068263,"London","Revised","Multi-academy trust","Total","Total",829,"50","z","z","z","z","48.9","4.5","23.5","33.1","58.6"
"202425","Academic year","MAT","E92000001","England","TR03145","Newham Community Learning",17039,9896221,10068263,"London","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",435,"47.9","z","z","z","z","46","4.32","23.8","32.8","60.8"
"202425","Academic year","MAT","E92000001","England","TR03145","Newham Community Learning",17039,9896221,10068263,"London","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",394,"52.3","z","z","z","z","51.9","4.68","23.3","33.5","56.1"
"202425","Academic year","MAT","E92000001","England","TR03200","Trusted Schools Alliance",5705,9617166,10060981,"West Midlands","Revised","Multi-academy trust","Total","Total",775,"43.9","z","z","z","z","39.7","3.82","11.5","16.6","28.6"
"202425","Academic year","MAT","E92000001","England","TR03200","Trusted Schools Alliance",5705,9617166,10060981,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",170,"33.6","z","z","z","z","18.7","2.9","4.8","6.1","24.2"
"202425","Academic year","MAT","E92000001","England","TR03200","Trusted Schools Alliance",5705,9617166,10060981,"West Midlands","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",605,"46.7","z","z","z","z","45.6","4.07","13.3","19.5","29.9"
"202425","Academic year","MAT","E92000001","England","TR03359","Bishop Chadwick Catholic Education Trust",16013,9940352,10061060,"North East","Revised","Multi-academy trust","Total","Total",917,"48.1","z","z","z","z","48.1","4.28","22.5","32.9","51"
"202425","Academic year","MAT","E92000001","England","TR03359","Bishop Chadwick Catholic Education Trust",16013,9940352,10061060,"North East","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",234,"37.5","z","z","z","z","26","3.27","14.3","18.5","34.8"
"202425","Academic year","MAT","E92000001","England","TR03359","Bishop Chadwick Catholic Education Trust",16013,9940352,10061060,"North East","Revised","Multi-academy trust","Disadvantage status","Not known to be disadvantaged",683,"51.6","z","z","z","z","55.5","4.62","25.2","37.8","56.5"
"202425","Academic year","MAT","E92000001","England","TR03436","Astrea Academy Trust",16104,9791051,10061035,"Yorkshire and the Humber","Revised","Multi-academy trust","Total","Total",1539,"44.9","z","z","z","z","45.5","4.17","21.3","30.1","48.3"
"202425","Academic year","MAT","E92000001","England","TR03436","Astrea Academy Trust",16104,9791051,10061035,"Yorkshire and the Humber","Revised","Multi-academy trust","Disadvantage status","Disadvantaged",467,"33.5","z","z","z","z","25.5","3.01","8.6","13.1","31.3"
