"time_period","time_identifier","geographic_level","country_code","country_name","version","establishment_type_group","qualification_type","qualification_detailed","grade_structure","subject","discount_code","subject_discount_group","grade","number_achieving"
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Health","PA1","Health Studies","U",206
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Health","PA1","Health Studies","X",82
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Hospitality and Catering","NA1","Hospitality / Catering Studies","Level 1 distinction",3697
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Hospitality and Catering","NH","Food Science / Technology","Level 1 distinction",565
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Hospitality and Catering","NA1","Hospitality / Catering Studies","Level 1 distinction star",6307
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Hospitality and Catering","NA1","Hospitality / Catering Studies","Level 1 merit",1946
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Hospitality and Catering","NH","Food Science / Technology","Level 1 merit",382
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Hospitality and Catering","NA1","Hospitality / Catering Studies","Level 1 pass",794
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Hospitality and Catering","NH","Food Science / Technology","Level 1 pass",175
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Hospitality and Catering","NA1","Hospitality / Catering Studies","Level 2 distinction",4943
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Hospitality and Catering","NH","Food Science / Technology","Level 2 distinction",267
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Hospitality and Catering","NA1","Hospitality / Catering Studies","Level 2 distinction star",1172
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Hospitality and Catering","NH","Food Science / Technology","Level 2 distinction star",44
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Hospitality and Catering","NA1","Hospitality / Catering Studies","Level 2 merit",8147
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Hospitality and Catering","NH","Food Science / Technology","Level 2 merit",645
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Hospitality and Catering","NA1","Hospitality / Catering Studies","Level 2 pass",9045
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Hospitality and Catering","NH","Food Science / Technology","Level 2 pass",880
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Hospitality and Catering","NA1","Hospitality / Catering Studies","Total exam entries",36650
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Hospitality and Catering","NH","Food Science / Technology","Total exam entries",3185
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Hospitality and Catering","NA1","Hospitality / Catering Studies","U",599
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Hospitality and Catering","NH","Food Science / Technology","U",98
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Hospitality and Catering","NH","Food Science / Technology","X",129
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 1 distinction",463
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 1 distinction star",575
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 1 merit",394
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 1 pass",250
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 distinction",279
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 distinction star",33
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 merit",498
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Level 2 pass",638
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","Total exam entries",3382
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Information and Communication Technology","CN1","Computer Appreciation / Introduction","U",252
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Multimedia","KA4","Multimedia","Level 1 distinction",103
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Multimedia","KA4","Multimedia","Level 1 merit",53
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Multimedia","KA4","Multimedia","Level 1 pass",31
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Multimedia","KA4","Multimedia","Level 2 distinction",88
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Multimedia","KA4","Multimedia","Level 2 distinction star",18
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Multimedia","KA4","Multimedia","Level 2 merit",197
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Multimedia","KA4","Multimedia","Level 2 pass",161
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Multimedia","KA4","Multimedia","Total exam entries",711
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Multimedia","KA4","Multimedia","U",21
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Multimedia","KA4","Multimedia","X",39
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Music","LJ9","Music Technology (Electronic)","Level 1 distinction",200
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Music","LJ9","Music Technology (Electronic)","Level 1 merit",153
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Music","LJ9","Music Technology (Electronic)","Level 1 pass",92
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Music","LJ9","Music Technology (Electronic)","Level 2 distinction",89
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Music","LJ9","Music Technology (Electronic)","Level 2 distinction star",12
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Music","LJ9","Music Technology (Electronic)","Level 2 merit",263
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Music","LJ9","Music Technology (Electronic)","Level 2 pass",329
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Music","LJ9","Music Technology (Electronic)","Total exam entries",1290
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Music","LJ9","Music Technology (Electronic)","U",99
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Music","LJ9","Music Technology (Electronic)","X",53
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Speech & Drama","LC11","Speech & Drama","Level 1 distinction",357
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Speech & Drama","LC11","Speech & Drama","Level 1 distinction star",571
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Speech & Drama","LC11","Speech & Drama","Level 1 merit",234
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Speech & Drama","LC11","Speech & Drama","Level 1 pass",147
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Speech & Drama","LC11","Speech & Drama","Level 2 distinction",546
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Speech & Drama","LC11","Speech & Drama","Level 2 distinction star",164
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Speech & Drama","LC11","Speech & Drama","Level 2 merit",869
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Speech & Drama","LC11","Speech & Drama","Level 2 pass",890
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Speech & Drama","LC11","Speech & Drama","Total exam entries",3925
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X","Speech & Drama","LC11","Speech & Drama","U",147
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","Level 1 distinction",1088
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","Level 1 distinction star",134
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","Level 1 merit",622
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","Level 1 pass",363
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","Level 2 distinction",1282
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","Level 2 distinction star",278
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","Level 2 merit",1943
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","Level 2 pass",2043
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","Total exam entries",8332
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","U",346
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","Level 1 / Level 2 vocational qualification (any AO and grade structure)","*2 / D2 / M2 / P2 / *1 / D1 / M1 / P1 / F / U / X or L2* / L2D / L2M / L2P / L1D / L1M / L1P / F / U / X","Sports","MA1","Sports Studies","X",233
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Business","AA3","Business Studies","Level 1 distinction",2334
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Business","AA3","Business Studies","Level 1 merit",1461
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Business","AA3","Business Studies","Level 1 pass",941
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Business","AA3","Business Studies","Level 2 distinction",1508
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Business","AA3","Business Studies","Level 2 distinction star",377
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Business","AA3","Business Studies","Level 2 merit",2884
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Business","AA3","Business Studies","Level 2 pass",3169
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Business","AA3","Business Studies","Total exam entries",13560
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Business","AA3","Business Studies","U",850
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Business","AA3","Business Studies","X",36
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Childcare","PT21","Childcare Skills","Level 1 distinction",1601
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Childcare","PT21","Childcare Skills","Level 1 merit",1045
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Childcare","PT21","Childcare Skills","Level 1 pass",568
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Childcare","PT21","Childcare Skills","Level 2 distinction",1535
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Childcare","PT21","Childcare Skills","Level 2 distinction star",756
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Childcare","PT21","Childcare Skills","Level 2 merit",2129
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Childcare","PT21","Childcare Skills","Level 2 pass",2204
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Childcare","PT21","Childcare Skills","Total exam entries",10274
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Childcare","PT21","Childcare Skills","U",418
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Childcare","PT21","Childcare Skills","X",18
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XA1","Engineering Studies","Level 1 distinction",1597
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","WA6","Manufacturing Engineering","Level 1 distinction",897
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XJ14","Electronic / Electrical Engineering","Level 1 distinction",146
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XA1","Engineering Studies","Level 1 merit",1008
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","WA6","Manufacturing Engineering","Level 1 merit",589
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XJ14","Electronic / Electrical Engineering","Level 1 merit",80
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XA1","Engineering Studies","Level 1 pass",618
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","WA6","Manufacturing Engineering","Level 1 pass",350
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XJ14","Electronic / Electrical Engineering","Level 1 pass",50
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XA1","Engineering Studies","Level 2 distinction",1107
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","WA6","Manufacturing Engineering","Level 2 distinction",762
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XJ14","Electronic / Electrical Engineering","Level 2 distinction",71
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","WA6","Manufacturing Engineering","Level 2 distinction star",191
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XA1","Engineering Studies","Level 2 distinction star",307
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XJ14","Electronic / Electrical Engineering","Level 2 distinction star",37
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","XA1","Engineering Studies","Level 2 merit",1991
"202425","Academic year","National","E92000001","England","Revised","All schools","Vocational","OCR Level 1 / 2 Cambridge National Certificate","*2 / D2 / M2 / P2 / D1 / M1 / P1 / F / U / X","Engineering","WA6","Manufacturing Engineering","Level 2 merit",1092
