"time_period","time_identifier","geographic_level","country_code","country_name","trust_id","trust_name","trust_uid","trust_companies_house_number","trust_ukprn","trust_leadregion","version","establishment_type_group","academy_eligibility","pupil_count","disadvantaged_pupil_percent","not_disadvantaged_pupil_percent","ks2_scaledscore_average","eal_pupil_percent","sen_pupil_percent","urns","school_count","converter_school_count","sponsored_school_count","free_school_count","studio_school_count","utc_school_count","disadvantaged_school_count","years3_school_count","years4_school_count","years5plus_school_count","progress8_banding"
"202425","Academic year","MAT","E92000001","England","TR00002","Abbey Multi Academy Trust","2046","7705552","10059141","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","587","31","69","z","25","12","137036;137083;144809","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00002","Abbey Multi Academy Trust","2046","7705552","10059141","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","587","31","69","z","25","12","137036;137083;144809","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00008","Lift Schools","2053","6625091","10033736","East of England","Revised","Multi-academy trust","Included in MAT performance tables","3805","37","63","z","17","21","133768;135651;135652;135653;135957;136147;136208;136753;137138;137188;138435;138439;138585;138728;138920;138985;139047;139048;139118;139276;139334","21","2","19","0","0","0","21","1","0","20","z"
"202425","Academic year","MAT","E92000001","England","TR00008","Lift Schools","2053","6625091","10033736","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","3805","37","63","z","17","21","133768;135651;135652;135653;135957;136147;136208;136753;137138;137188;138435;138439;138585;138728;138920;138985;139047;139048;139118;139276;139334","21","2","19","0","0","0","21","1","0","20","z"
"202425","Academic year","MAT","E92000001","England","TR00015","Academy Transformation Trust","2062","7846852","10039859","East of England","Revised","Multi-academy trust","Included in MAT performance tables","1520","36","64","z","15","20","138918;139043;139058;139062;139063;139288;139578;139867;139937;142594","10","4","6","0","0","0","10","0","0","10","z"
"202425","Academic year","MAT","E92000001","England","TR00015","Academy Transformation Trust","2062","7846852","10039859","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1520","36","64","z","15","20","138918;139043;139058;139062;139063;139288;139578;139867;139937;142594","10","4","6","0","0","0","10","0","0","10","z"
"202425","Academic year","MAT","E92000001","England","TR00024","The Active Learning Trust Limited","2075","7903002","10059514","East of England","Revised","Multi-academy trust","Included in MAT performance tables","644","36","64","z","10","14","138177;138373;139272","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00024","The Active Learning Trust Limited","2075","7903002","10059514","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","644","36","64","z","10","14","138177;138373;139272","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00059","Education Partnership Trust","3016","7950891","10059591","North West","Revised","Multi-academy trust","Included in MAT performance tables","488","30","70","z","10","14","138233;141028;142088","3","0","1","2","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00059","Education Partnership Trust","3016","7950891","10059591","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","645","29","71","z","10","14","138233;141028;142088;150966","4","0","2","2","0","0","4","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00078","Arden Multi Academy Trust","5671","7375267","10058364","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","854","19","81","z","7","15","135971;136333;136991;137008","4","3","1","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00078","Arden Multi Academy Trust","5671","7375267","10058364","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","854","19","81","z","7","15","135971;136333;136991;137008","4","3","1","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00081","Ark Schools","2157","5112090","10044534","London","Revised","Multi-academy trust","Included in MAT performance tables","3362","53","47","z","48","18","131752;135242;135315;135389;135584;135600;135965;135970;137578;138245;138267;138518;138681;139718;139815;139821;140014;141019;141752;146318;147061;147832","22","1","15","6","0","0","22","0","0","22","z"
"202425","Academic year","MAT","E92000001","England","TR00081","Ark Schools","2157","5112090","10044534","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","3362","53","47","z","48","18","131752;135242;135315;135389;135584;135600;135965;135970;137578;138245;138267;138518;138681;139718;139815;139821;140014;141019;141752;146318;147061;147832","22","1","15","6","0","0","22","0","0","22","z"
"202425","Academic year","MAT","E92000001","England","TR00082","Consilium Academies","15728","9495671","10061209","North East","Revised","Multi-academy trust","Included in MAT performance tables","995","37","63","z","16","17","138314;143845;144199;144200;144937;144990;145490","7","4","3","0","0","0","7","0","0","7","z"
"202425","Academic year","MAT","E92000001","England","TR00082","Consilium Academies","15728","9495671","10061209","North East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","995","37","63","z","16","17","138314;143845;144199;144200;144937;144990;145490","7","4","3","0","0","0","7","0","0","7","z"
"202425","Academic year","MAT","E92000001","England","TR00089","The Arthur Terry Learning Partnership","2166","7730920","10034759","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","1082","33","67","z","12","16","136986;137209;138136;138137;144721;146493","6","5","1","0","0","0","6","1","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00089","The Arthur Terry Learning Partnership","2166","7730920","10034759","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1082","33","67","z","12","16","136986;137209;138136;138137;144721;146493","6","5","1","0","0","0","6","1","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00097","The Two Counties Trust","16093","7972029","10059639","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","1904","29","71","z","4","15","137158;137981;142725;142741;144391;145109;145966;146451;147400","9","7","2","0","0","0","9","0","0","9","z"
"202425","Academic year","MAT","E92000001","England","TR00097","The Two Counties Trust","16093","7972029","10059639","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1904","29","71","z","4","15","137158;137981;142725;142741;144391;145109;145966;146451;147400","9","7","2","0","0","0","9","0","0","9","z"
"202425","Academic year","MAT","E92000001","England","TR00103","Aspirations Academies Trust","2186","7867577","10059468","London","Revised","Multi-academy trust","Included in MAT performance tables","973","33","67","z","23","21","137009;138499;139711;140886;142126;145119;145121;147443","8","1","5","0","2","0","8","0","0","8","z"
"202425","Academic year","MAT","E92000001","England","TR00103","Aspirations Academies Trust","2186","7867577","10059468","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","973","33","67","z","23","21","137009;138499;139711;140886;142126;145119;145121;147443","8","1","5","0","2","0","8","0","0","8","z"
"202425","Academic year","MAT","E92000001","England","TR00105","Aston Community Education Trust","2195","7577113","10058668","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","592","27","73","z","7","20","136127;136718;143141","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00105","Aston Community Education Trust","2195","7577113","10058668","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","592","27","73","z","7","20","136127;136718;143141","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00136","Matrix Academy Trust","3878","7654219","10053216","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","824","43","57","z","11","11","136885;137274;137771;143438;148521","5","3","2","0","0","0","5","0","1","4","z"
"202425","Academic year","MAT","E92000001","England","TR00136","Matrix Academy Trust","3878","7654219","10053216","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1090","45","55","z","18","11","136885;137274;137771;141245;143438;148521;149635","7","4","3","0","0","0","7","0","1","4","z"
"202425","Academic year","MAT","E92000001","England","TR00147","Batley Multi Academy Trust","15729","7732537","10059240","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","535","29","71","z","45","15","137424;137487;142406","3","1","1","1","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00147","Batley Multi Academy Trust","15729","7732537","10059240","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","535","29","71","z","45","15","137424;137487;142406","3","1","1","1","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00158","Lionheart Educational Trust","3760","8473899","10055191","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","1649","22","78","z","16","15","137799;137828;138301;138478;139624;140787;145558;146108","8","7","1","0","0","0","8","2","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00158","Lionheart Educational Trust","3760","8473899","10055191","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1761","23","77","z","15","15","137799;137828;138301;138478;139624;140787;145558;146108;149380","9","7","2","0","0","0","9","2","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00163","Beckfoot Trust","2270","8155088","10059960","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","941","33","67","z","26","25","139975;142031;143112;143114","4","1","3","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00163","Beckfoot Trust","2270","8155088","10059960","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","941","33","67","z","26","25","139975;142031;143112;143114","4","1","3","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00214","The Bishop Konstant Catholic Academy Trust","2332","8253770","10060123","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","477","23","77","z","23","23","138950;138951;148167","3","3","0","0","0","0","3","0","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR00214","The Bishop Konstant Catholic Academy Trust","2332","8253770","10060123","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","477","23","77","z","23","23","138950;138951;148167","3","3","0","0","0","0","3","0","1","2","z"
"202425","Academic year","MAT","E92000001","England","TR00235","St Thomas Aquinas Catholic Multi Academy Trust","2354","8090890","10059818","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","747","16","84","z","37","15","138290;138298;146196;146232","4","4","0","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00235","St Thomas Aquinas Catholic Multi Academy Trust","2354","8090890","10059818","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","747","16","84","z","37","15","138290;138298;146196;146232","4","4","0","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00242","Archway Learning Trust","2363","7875164","10052837","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","1250","48","52","z","24","20","136716;137798;139765;140369;143934;145146;148538","7","5","2","0","0","0","7","0","3","4","z"
"202425","Academic year","MAT","E92000001","England","TR00242","Archway Learning Trust","2363","7875164","10052837","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1250","48","52","z","24","20","136716;137798;139765;140369;143934;145146;148538","7","5","2","0","0","0","7","0","3","4","z"
"202425","Academic year","MAT","E92000001","England","TR00246","Bohunt Education Trust","2368","7535642","10058531","South East","Revised","Multi-academy trust","Included in MAT performance tables","1953","14","86","z","10","16","136643;136903;138287;140424;141175;142181;147187;148221","8","4","3","1","0","0","8","0","1","7","z"
"202425","Academic year","MAT","E92000001","England","TR00246","Bohunt Education Trust","2368","7535642","10058531","South East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","2081","16","84","z","11","16","136643;136903;138287;140424;141175;142181;147187;148221;149712","9","4","4","1","0","0","9","0","1","7","z"
"202425","Academic year","MAT","E92000001","England","TR00254","The Chelmsford Learning Partnership","2377","7907388","10059519","East of England","Revised","Multi-academy trust","Included in MAT performance tables","658","17","83","z","12","12","137874;145597;145916","3","2","0","1","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00254","The Chelmsford Learning Partnership","2377","7907388","10059519","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","874","18","82","z","9","14","136605;137874;145597;145916","4","3","0","1","0","0","4","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00255","Life Multiacademy Trust","16430","7992438","10059702","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","1101","20","80","z","8","18","137969;138350;138721;143844;147902;148549","6","6","0","0","0","0","6","0","3","3","z"
"202425","Academic year","MAT","E92000001","England","TR00255","Life Multiacademy Trust","16430","7992438","10059702","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1101","20","80","z","8","18","137969;138350;138721;143844;147902;148549","6","6","0","0","0","0","6","0","3","3","z"
"202425","Academic year","MAT","E92000001","England","TR00257","Anglian Learning","16031","7564749","10058649","East of England","Revised","Multi-academy trust","Included in MAT performance tables","1174","20","80","z","10","13","136442;136677;136775;137427;138734;142035","6","5","1","0","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00257","Anglian Learning","16031","7564749","10058649","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1174","20","80","z","10","13","136442;136677;136775;137427;138734;142035","6","5","1","0","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00263","Bourne Education Trust","2386","7768726","10059305","South East","Revised","Multi-academy trust","Included in MAT performance tables","1284","25","75","z","20","17","137595;138460;138765;139948;143419;143420;144741;145125","8","3","4","1","0","0","8","0","2","6","z"
"202425","Academic year","MAT","E92000001","England","TR00263","Bourne Education Trust","2386","7768726","10059305","South East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1284","25","75","z","20","17","137595;138460;138765;139948;143419;143420;144741;145125","8","3","4","1","0","0","8","0","2","6","z"
"202425","Academic year","MAT","E92000001","England","TR00265","South Lincolnshire Academies Trust","16247","7559187","10058617","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","779","29","71","z","22","16","137572;144488;148185;149436","4","2","2","0","0","0","4","1","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00265","South Lincolnshire Academies Trust","16247","7559187","10058617","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","779","29","71","z","22","16","137572;144488;148185;149436","4","2","2","0","0","0","4","1","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00278","Bradford Diocesan Academies Trust","2408","8258994","10060130","Yorkshire and the Humber","Revised","Multi-academy trust","Included in MAT performance tables","947","38","62","z","22","18","138087;140429;142590;142825","4","2","2","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00278","Bradford Diocesan Academies Trust","2408","8258994","10060130","Yorkshire and the Humber","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1090","38","62","z","26","17","138087;140204;140429;142590;142825","5","2","2","1","0","0","5","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00296","Bridgwater  Taunton College Trust","2434","8098956","10059829","South West","Revised","Multi-academy trust","Included in MAT performance tables","602","23","77","z","8","25","136791;137080;138375;139655","4","2","2","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00296","Bridgwater  Taunton College Trust","2434","8098956","10059829","South West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","602","23","77","z","8","25","136791;137080;138375;139655","4","2","2","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00298","Bright Futures Educational Trust","2437","7695771","10046414","North West","Revised","Multi-academy trust","Included in MAT performance tables","540","39","61","z","34","16","137289;138097;140021","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00298","Bright Futures Educational Trust","2437","7695771","10046414","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","540","39","61","z","34","16","137289;138097;140021","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00307","Cathedral Schools Trust","16026","6516626","10058233","South West","Revised","Multi-academy trust","Included in MAT performance tables","441","27","73","z","18","17","135575;142853;147072","3","1","1","1","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00307","Cathedral Schools Trust","16026","6516626","10058233","South West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","441","27","73","z","18","17","135575;142853;147072","3","1","1","1","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00327","The Brooke Weston Trust","2471","2400784","10058154","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","1114","27","73","z","27","17","135306;135317;135967;137867;138254","5","0","4","1","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00327","The Brooke Weston Trust","2471","2400784","10058154","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1114","27","73","z","27","17","135306;135317;135967;137867;138254","5","0","4","1","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00353","Bmat Education","2497","7843166","10059426","East of England","Revised","Multi-academy trust","Included in MAT performance tables","892","34","66","z","23","18","137694;141328;143697;145050;145410;145931;148423","7","1","4","1","0","1","7","0","1","6","z"
"202425","Academic year","MAT","E92000001","England","TR00353","Bmat Education","2497","7843166","10059426","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","892","34","66","z","23","18","137694;141328;143697;145050;145410;145931;148423","7","1","4","1","0","1","7","0","1","6","z"
"202425","Academic year","MAT","E92000001","England","TR00367","Cabot Learning Federation","2516","6207590","10058211","South West","Revised","Multi-academy trust","Included in MAT performance tables","1565","32","68","z","21","25","135295;135300;135959;136708;137106;141042;142079;144509;147350;147351","10","1","7","1","1","0","10","0","0","10","z"
"202425","Academic year","MAT","E92000001","England","TR00367","Cabot Learning Federation","2516","6207590","10058211","South West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","2000","30","70","z","18","24","135295;135300;135959;136708;137106;137752;141042;142079;144509;147350;147351;150130","12","2","8","1","1","0","12","0","0","10","z"
"202425","Academic year","MAT","E92000001","England","TR00375","Meridian Trust","2526","7552498","10053421","East of England","Revised","Multi-academy trust","Included in MAT performance tables","2116","21","79","z","9","11","136470;136471;136580;136974;137082;137600;137886;139401;139988;142902;143404;148128","12","9","2","0","0","1","12","0","4","8","z"
"202425","Academic year","MAT","E92000001","England","TR00375","Meridian Trust","2526","7552498","10053421","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","2116","21","79","z","9","11","136470;136471;136580;136974;137082;137600;137886;139401;139988;142902;143404;148128","12","9","2","0","0","1","12","0","4","8","z"
"202425","Academic year","MAT","E92000001","England","TR00389","The Cardinal Hume Academies Trust","2543","8148675","10059941","London","Revised","Multi-academy trust","Included in MAT performance tables","504","34","66","z","35","16","139362;139369;143082","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00389","The Cardinal Hume Academies Trust","2543","8148675","10059941","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","504","34","66","z","35","16","139362;139369;143082","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00390","Bishop Wilkinson Catholic Education Trust","16035","7890590","10059486","North East","Revised","Multi-academy trust","Included in MAT performance tables","1178","19","81","z","7","10","137851;137852;138172;143583;147142","5","5","0","0","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00390","Bishop Wilkinson Catholic Education Trust","16035","7890590","10059486","North East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1178","19","81","z","7","10","137851;137852;138172;143583;147142","5","5","0","0","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00392","Bishop Hogarth Catholic Education Trust","2548","7808732","10055116","North East","Revised","Multi-academy trust","Included in MAT performance tables","1072","27","73","z","8","14","137622;137702;139656;140867;141370","5","3","2","0","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00392","Bishop Hogarth Catholic Education Trust","2548","7808732","10055116","North East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1072","27","73","z","8","14","137622;137702;139656;140867;141370","5","3","2","0","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00407","Castle Phoenix Trust","2565","8331385","10060243","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","537","28","72","z","21","17","139292;145019;146436","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00407","Castle Phoenix Trust","2565","8331385","10060243","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","537","28","72","z","21","17","139292;145019;146436","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00409","Castle School Education Trust","2567","8397975","10060317","South West","Revised","Multi-academy trust","Included in MAT performance tables","772","16","84","z","12","12","139345;139348;141341;142008","4","2","2","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00409","Castle School Education Trust","2567","8397975","10060317","South West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","772","16","84","z","12","12","139345;139348;141341;142008","4","2","2","0","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00427","Central Learning Partnership Trust","2594","7827368","10059395","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","556","46","54","z","23","23","137730;138098;145114","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00427","Central Learning Partnership Trust","2594","7827368","10059395","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","556","46","54","z","23","23","137730;138098;145114","3","1","2","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00429","Anthem Schools Trust","2597","7468210","10058447","East Midlands","Revised","Multi-academy trust","Included in MAT performance tables","850","27","73","z","25","20","134003;136261;137873;138367;138571","5","1","3","1","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00429","Anthem Schools Trust","2597","7468210","10058447","East Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","850","27","73","z","25","20","134003;136261;137873;138367;138571","5","1","3","1","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00453","The Laurus Trust","2627","7907463","10054410","North West","Revised","Multi-academy trust","Included in MAT performance tables","1166","26","74","z","18","21","137843;137923;143729;145893;145894","5","2","0","3","0","0","5","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00453","The Laurus Trust","2627","7907463","10054410","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1413","24","76","z","16","21","137843;137923;143729;145893;145894;149936","6","3","0","3","0","0","6","0","0","5","z"
"202425","Academic year","MAT","E92000001","England","TR00467","River Learning Trust","2644","7966500","10059630","South East","Revised","Multi-academy trust","Included in MAT performance tables","1667","26","74","z","23","22","137936;137970;138817;138897;139146;140875;145139;147203;148354","9","7","1","1","0","0","9","1","2","6","z"
"202425","Academic year","MAT","E92000001","England","TR00467","River Learning Trust","2644","7966500","10059630","South East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1667","26","74","z","23","22","137936;137970;138817;138897;139146;140875;145139;147203;148354","9","7","1","1","0","0","9","1","2","6","z"
"202425","Academic year","MAT","E92000001","England","TR00480","Chiltern Learning Trust","2661","7559901","10055370","East of England","Revised","Multi-academy trust","Included in MAT performance tables","1613","27","73","z","52","13","136319;136651;137462;138067;142387;144311;144312;145872","8","6","1","1","0","0","8","2","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00480","Chiltern Learning Trust","2661","7559901","10055370","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1818","29","71","z","50","13","136319;136651;137462;138067;142387;144311;144312;145872;149208","9","6","2","1","0","0","9","2","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00495","The Learning Trust","16429","7523884","10058507","North West","Revised","Multi-academy trust","Included in MAT performance tables","415","24","76","z","13","13","136645;143817;144742","3","1","1","0","1","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00495","The Learning Trust","16429","7523884","10058507","North West","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","415","24","76","z","13","13","136645;143817;144742","3","1","1","0","1","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00514","City Of London Academies Trust","2705","4504128","10058170","London","Revised","Multi-academy trust","Included in MAT performance tables","983","58","42","z","31","20","134222;135587;135835;143659;143756;144962","6","0","4","2","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00514","City Of London Academies Trust","2705","4504128","10058170","London","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","983","58","42","z","31","20","134222;135587;135835;143659;143756;144962","6","0","4","2","0","0","6","0","0","6","z"
"202425","Academic year","MAT","E92000001","England","TR00517","The Sigma Trust","16257","7926573","10059545","East of England","Revised","Multi-academy trust","Included in MAT performance tables","1864","26","74","z","8","13","137927;137937;137944;138084;145061;146794;146795;147080","8","6","1","1","0","0","8","0","0","8","z"
"202425","Academic year","MAT","E92000001","England","TR00517","The Sigma Trust","16257","7926573","10059545","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","1864","26","74","z","8","13","137927;137937;137944;138084;145061;146794;146795;147080","8","6","1","1","0","0","8","0","0","8","z"
"202425","Academic year","MAT","E92000001","England","TR00532","Coastal Academies Trust","2731","7552665","10058585","South East","Revised","Multi-academy trust","Included in MAT performance tables","473","36","64","z","13","28","136571;136584;136585","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00532","Coastal Academies Trust","2731","7552665","10058585","South East","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","653","43","57","z","13","31","136571;136584;136585;149554","4","3","1","0","0","0","4","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00537","Alpha Trust","16995","7755713","10059294","East of England","Revised","Multi-academy trust","Included in MAT performance tables","679","10","90","z","14","8","137515;137926;137945","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00537","Alpha Trust","16995","7755713","10059294","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","679","10","90","z","14","8","137515;137926;137945","3","3","0","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00543","Shireland Collegiate Academy Trust","2744","6336693","10058221","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","603","39","61","z","35","14","135170;143818;147182","3","0","2","1","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00543","Shireland Collegiate Academy Trust","2744","6336693","10058221","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","603","39","61","z","35","14","135170;143818;147182","3","0","2","1","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00550","The Cam Academy Trust","2753","7491945","10055220","East of England","Revised","Multi-academy trust","Included in MAT performance tables","913","19","81","z","15","14","136463;137248;137527;139408","4","3","0","1","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00550","The Cam Academy Trust","2753","7491945","10055220","East of England","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","913","19","81","z","15","14","136463;137248;137527;139408","4","3","0","1","0","0","4","0","0","4","z"
"202425","Academic year","MAT","E92000001","England","TR00552","Community Academies Trust","2755","7472736","10058454","West Midlands","Revised","Multi-academy trust","Included in MAT performance tables","594","28","72","z","6","25","136459;138936;139766","3","2","1","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00552","Community Academies Trust","2755","7472736","10058454","West Midlands","Revised","Multi-academy trust","All mainstream KS4 academies in MAT","594","28","72","z","6","25","136459;138936;139766","3","2","1","0","0","0","3","0","0","3","z"
"202425","Academic year","MAT","E92000001","England","TR00556","Middlesex Learning Trust","16751","7445586","10058414","London","Revised","Multi-academy trust","Included in MAT performance tables","640","27","73","z","41","15","136418;142727;148692","3","3","0","0","0","0","3","0","1","2","z"
