LSOA code,Price Mar 2023
E01030018,"250,000"
E01030019,"240,000"
E01030020,"270,000"
E01030021,"258,000"
E01030022,"207,000"
E01030023,"168,100"
E01030024,"165,000"
E01030025,"226,000"
E01030026,"198,500"
E01030027,"200,000"
E01030028,"233,000"
E01030029,"228,000"
E01030030,"194,000"
E01030031,"226,000"
E01030032,"230,000"
E01030033,"300,000"
E01030034,"291,000"
E01030035,"237,000"
E01030036,"250,000"
E01033122,"257,500"
E01033123,"180,000"
E01033124,"120,000"
E01033125,"142,000"
E01033126,"140,000"
E01033127,"162,500"
E01033128,"239,000"
E01033129,"175,500"
E01033130,"200,000"
E01033131,"265,000"
E01030037,"380,000"
E01030038,"275,000"
E01030039,"480,000"
E01030040,"486,558"
E01030041,"432,500"
E01030042,"297,000"
E01030043,"251,000"
E01030044,"263,000"
E01030045,"277,500"
E01030046,"353,750"
E01030047,"235,000"
E01030048,"285,000"
E01030049,"462,500"
E01030050,"298,500"
E01030051,"365,000"
E01030052,"385,000"
E01030053,"410,000"
E01030054,"545,000"
E01030055,"350,000"
E01030056,"323,750"
E01030057,"441,250"
E01030058,"415,000"
E01030059,"310,000"
E01030060,"250,000"
E01030061,"225,000"
E01030062,"281,500"
E01030063,"314,500"
E01030064,"478,750"
E01030065,"487,500"
E01030066,"430,000"
E01030067,"360,500"
E01030068,"350,000"
E01030069,"510,000"
E01030070,:
E01030071,"205,000"
E01030072,"231,250"
E01030073,"280,000"
E01030075,"280,000"
E01030076,"205,000"
E01030077,"205,000"
E01030078,"237,000"
E01030079,"267,500"
E01030080,"246,500"
E01030081,"319,998"
E01030082,"325,000"
E01030083,"450,000"
E01030084,"350,000"
E01030085,"321,250"
E01030086,"615,000"
E01030087,"506,500"
E01030088,"412,500"
E01030089,"383,995"
E01030090,"461,500"
E01033316,"286,000"
E01033317,"250,000"
E01033319,"278,000"
E01030296,"1,152,500"
E01030297,"772,500"
E01030298,"902,500"
E01030299,"664,475"
E01030300,"610,000"
E01030301,"970,500"
E01030302,"485,000"
E01030303,"1,175,000"
E01030304,"395,000"
E01030305,"1,850,000"
E01030306,"1,727,500"
E01030307,"1,595,000"
E01030308,"1,200,000"
E01030309,"2,092,500"
E01030310,"579,815"
E01030311,"540,000"
E01030312,"490,000"
E01030313,"555,000"
E01030314,"728,000"
E01030315,"665,000"
E01030316,"955,225"
E01030317,"557,500"
E01030318,"2,332,778"
E01030319,"1,050,000"
E01030320,"682,000"
E01030321,"840,000"
E01030322,"978,500"
E01030323,"700,000"
E01030324,"632,000"
E01030325,"935,000"
E01030326,"620,000"
E01030327,"600,000"
E01030328,"875,250"
E01030329,"705,000"
E01030330,"578,750"
E01030331,"460,000"
E01030332,"521,426"
E01030333,"625,000"
E01030334,"465,000"
E01030335,"670,000"
E01030336,"443,000"
E01030337,"500,000"
E01030338,"750,000"
E01030339,"432,500"
E01030340,"1,100,000"
E01030341,"1,071,250"
E01030342,"1,865,000"
E01030343,"1,415,000"
E01030344,"1,955,000"
E01030345,"915,000"
E01030346,"2,120,000"
E01030347,"535,000"
E01030348,"1,317,500"
E01030349,"900,000"
E01030350,"890,000"
E01030351,"592,500"
E01030352,"1,360,000"
E01030353,"1,022,500"
E01030354,"432,500"
E01030355,"677,500"
E01030356,"592,500"
E01030357,"490,000"
E01030358,"458,000"
E01030359,"485,000"
E01030360,"390,000"
E01030361,"520,000"
E01030362,"446,250"
E01030363,"525,000"
E01030364,"366,250"
E01030365,"540,000"
E01030366,"395,000"
E01030367,"855,000"
E01030368,"782,500"
E01030369,"1,264,000"
E01030370,"1,050,000"
E01030371,"412,500"
E01030372,"1,058,750"
E01030373,"735,000"
E01030374,"475,000"
E01030375,"640,000"
E01030376,"397,500"
E01030377,"700,000"
E01030378,"620,000"
E01030379,"561,050"
E01030380,"833,750"
E01030381,"850,000"
E01030382,"506,250"
E01030383,"392,500"
E01030384,"497,500"
E01030385,"461,750"
E01030386,"1,025,000"
E01030387,"564,000"
E01030388,"675,000"
E01030389,"765,000"
E01030390,"425,000"
E01030391,"440,000"
E01030392,"550,000"
E01030393,"680,000"
E01030394,"626,274"
E01030395,"640,000"
E01030396,"908,000"
E01030398,"887,500"
E01030399,"370,000"
E01030400,"390,000"
E01030401,"492,500"
E01030402,"475,500"
E01030403,"695,000"
E01030404,"707,500"
E01030405,"553,000"
E01030406,"682,000"
E01030407,"790,000"
E01030408,"762,500"
E01030409,"662,500"
E01030410,"408,000"
E01030411,"340,000"
E01030412,"375,000"
E01030413,"546,000"
E01030414,"521,000"
E01030415,"662,000"
E01030416,"540,000"
E01030417,"1,040,000"
E01030418,"680,000"
E01030419,"640,000"
E01030420,"482,500"
E01032624,"1,032,500"
E01030421,"525,800"
E01030422,"384,000"
E01030423,"398,000"
E01030424,"380,000"
E01030425,"455,000"
E01030426,"353,000"
E01030427,"452,500"
E01030428,"416,500"
E01030429,"308,000"
E01030430,"495,000"
E01030431,"450,000"
E01030432,"351,000"
E01030433,"325,500"
E01030434,"322,500"
E01030435,"660,000"
E01030436,"325,000"
E01030437,"830,000"
E01030438,"505,000"
E01030439,"850,000"
E01030440,"1,500,000"
E01030441,"899,975"
E01030442,"1,385,000"
E01030443,"875,000"
E01030444,"901,250"
E01030445,"800,000"
E01030446,"1,243,750"
E01030447,"635,000"
E01030448,"1,107,500"
E01030449,"415,000"
E01030450,"330,000"
E01030451,"420,000"
E01030452,"462,500"
E01030453,"352,500"
E01030454,"757,475"
E01030455,"566,200"
E01030456,"1,772,500"
E01030457,"457,500"
E01030458,"1,005,000"
E01030459,"564,000"
E01030460,"652,500"
E01030461,"760,000"
E01030462,"475,000"
E01030463,"527,500"
E01030464,"480,000"
E01030465,"480,000"
E01030466,"537,500"
E01030467,"725,000"
E01030468,"415,000"
E01030469,"741,500"
E01030470,"595,500"
E01030471,"1,367,000"
E01030472,"575,000"
E01030473,"648,000"
E01030474,:
E01030475,"700,000"
E01030476,"572,500"
E01030477,"555,000"
E01030478,"755,500"
E01030479,"445,000"
E01030480,"863,247"
E01030481,"480,000"
E01030482,"475,000"
E01030483,"379,950"
E01030484,"410,000"
E01030485,"405,625"
E01030486,"550,000"
E01030487,"415,000"
E01030488,"498,750"
E01030489,"530,000"
E01030490,"800,000"
E01030491,"692,475"
E01030492,"1,200,000"
E01030493,"426,000"
E01030494,"412,500"
E01030495,"420,000"
E01030496,"390,000"
E01030497,"395,000"
E01030498,"515,750"
E01030499,"538,750"
E01030500,"462,500"
E01030501,"440,000"
E01030502,"750,000"
E01030503,"355,000"
E01030504,"601,250"
E01030505,"645,000"
E01030506,"780,000"
E01030507,"690,000"
E01030508,"1,050,000"
E01030509,"665,000"
E01030510,"665,000"
E01030511,"935,000"
E01030512,"556,250"
E01030513,"652,500"
E01030514,"622,000"
E01030515,"491,500"
E01030516,"551,000"
E01030517,"660,000"
E01030518,"830,000"
E01030519,"645,000"
E01030520,"597,500"
E01030521,"743,225"
E01030522,"975,000"
E01030523,"684,000"
E01030524,"850,000"
E01030525,"788,500"
E01030526,"550,000"
E01030527,"825,000"
E01030528,"760,000"
E01030529,"482,500"
E01030530,"875,000"
E01030531,"525,000"
E01030532,"519,288"
E01030533,"635,000"
E01030534,"430,000"
E01030535,"467,500"
E01030536,"807,500"
E01030537,"485,000"
E01030538,"435,000"
E01030539,"565,000"
E01030540,"1,086,000"
E01030541,"985,000"
E01030542,"607,250"
E01030543,"605,000"
E01030544,"485,000"
E01030545,"380,000"
E01030546,"403,500"
E01030547,"375,000"
E01030548,"395,000"
E01030549,"325,500"
E01030550,"340,000"
E01030551,"397,500"
E01030552,"316,250"
E01030553,"679,000"
E01030554,"1,580,000"
E01030555,"696,250"
E01030556,"450,000"
E01030557,"619,500"
E01030558,"518,000"
E01030559,"777,000"
E01030560,"435,000"
E01030561,"840,000"
E01030562,"505,000"
E01030563,"675,000"
E01030564,"745,000"
E01030565,"524,000"
E01030566,"530,000"
E01030567,"1,150,000"
E01030568,"663,250"
E01030569,"485,000"
E01030570,"420,000"
E01030571,"440,000"
E01030572,"292,500"
E01030573,"458,750"
E01030574,"465,000"
E01030575,"283,250"
E01030576,"370,000"
E01030577,"280,000"
E01030578,"462,500"
E01030579,"225,000"
E01030580,"425,000"
E01030581,"600,000"
E01030582,"330,000"
E01030583,"546,250"
E01030584,"429,000"
E01030585,"370,000"
E01030586,"430,000"
E01030587,"395,000"
E01030588,"333,000"
E01030589,"1,725,000"
E01030590,"525,000"
E01030591,"772,500"
E01030592,"469,975"
E01030593,"352,500"
E01030594,"756,000"
E01030595,"580,000"
E01030596,"1,010,000"
E01030597,"745,000"
E01030598,"459,420"
E01030599,"295,500"
E01030600,"425,000"
E01030601,"416,500"
E01030602,"522,100"
E01030603,"737,500"
E01030604,"602,500"
E01030605,"730,000"
E01030606,"750,000"
E01030607,"816,000"
E01030608,"380,000"
E01030609,"420,000"
E01030610,"492,500"
E01030611,"415,000"
E01030612,"271,500"
E01030613,"250,750"
E01030614,"558,500"
E01030615,"260,000"
E01030616,"675,000"
E01030617,"443,000"
E01030618,"420,000"
E01030619,"487,500"
E01030620,"735,000"
E01030621,"1,058,500"
E01030622,"517,500"
E01030623,"570,000"
E01030624,"935,000"
E01030625,"1,250,000"
E01030626,"382,000"
E01030627,"346,250"
E01030628,"850,000"
E01030629,"472,500"
E01030630,"517,950"
E01030631,"453,750"
E01030632,"517,500"
E01030633,"593,025"
E01030634,:
E01030635,"795,000"
E01030636,"797,500"
E01030637,"767,000"
E01030638,"677,500"
E01030639,"495,000"
E01030640,"370,000"
E01030641,"714,000"
E01030642,"640,000"
E01030643,"420,000"
E01030644,"760,000"
E01030645,"263,000"
E01030646,"405,000"
E01030647,"536,500"
E01030648,"451,500"
E01030649,"307,000"
E01030650,"415,000"
E01030651,"460,000"
E01030652,"402,500"
E01030653,"400,000"
E01030654,"430,000"
E01030655,"600,000"
E01030656,"435,000"
E01030657,"353,750"
E01030658,"532,500"
E01030659,"340,000"
E01030660,"416,000"
E01030661,"575,000"
E01030662,"661,250"
E01030663,"480,000"
E01030664,"365,500"
E01030665,"468,500"
E01030666,"451,500"
E01030667,"380,000"
E01030668,"351,250"
E01030669,"500,000"
E01030670,"550,000"
E01030671,"425,000"
E01030672,"862,500"
E01030673,"480,000"
E01030674,"410,000"
E01030675,"485,000"
E01030676,"372,500"
E01030677,"675,000"
E01030678,"552,000"
E01030679,"675,000"
E01030680,"600,000"
E01030681,"560,000"
E01030682,"522,500"
E01030683,"410,000"
E01030684,"374,950"
E01030685,"582,500"
E01030686,"639,500"
E01030687,"600,000"
E01030688,"445,000"
E01030689,"616,000"
E01030690,"639,000"
E01030691,"1,162,500"
E01030692,"2,262,500"
E01030693,"720,000"
E01030694,"500,000"
E01030695,"890,000"
E01030696,"523,300"
E01030697,"415,000"
E01030698,"518,000"
E01030699,"480,000"
E01030700,"382,500"
E01030701,"486,250"
E01030702,"485,000"
E01030703,"475,000"
E01030704,"341,500"
E01030705,"450,000"
E01030706,"537,000"
E01030707,"322,500"
E01030708,"510,000"
E01030709,"407,500"
E01030710,"367,500"
E01030711,"405,000"
E01030712,"305,000"
E01030713,"435,000"
E01030714,"474,000"
E01030715,"396,000"
E01030716,"485,000"
E01030717,"394,000"
E01030718,"605,500"
E01030719,"570,000"
E01030720,"550,000"
E01030721,"440,000"
E01030722,"445,000"
E01030723,"570,000"
E01030724,"439,950"
E01030725,"280,000"
E01030726,"560,000"
E01030727,"388,000"
E01030728,"450,000"
E01030729,"452,500"
E01030730,"650,000"
E01030731,"552,500"
E01030732,"572,475"
E01030733,"360,000"
E01030734,"412,500"
E01030735,"448,750"
E01030736,"280,000"
E01030737,"382,500"
E01030738,"432,500"
E01030739,"410,599"
E01030740,"499,000"
E01030741,"453,750"
E01030742,"442,000"
E01030743,"496,250"
E01030744,"230,000"
E01030745,"454,250"
E01030746,"438,000"
E01030747,"385,000"
E01030748,"432,000"
E01030749,"443,000"
E01030750,"390,000"
E01030751,"407,500"
E01030752,"292,500"
E01030753,"640,000"
E01030754,"802,500"
E01030755,"472,500"
E01030756,"637,500"
E01030757,"372,500"
E01030758,"417,750"
E01030759,"400,000"
E01030760,"485,000"
E01030761,"540,000"
E01030762,"585,000"
E01030763,"815,000"
E01030764,"816,250"
E01030765,"490,000"
E01030766,"397,500"
E01030767,"400,000"
E01030768,"465,000"
E01030769,"648,000"
E01030770,"455,000"
E01030771,"492,500"
E01030772,"395,000"
E01030773,"465,000"
E01030774,"460,000"
E01030775,"775,000"
E01030776,"455,250"
E01030777,"395,000"
E01030778,"585,000"
E01030779,"343,750"
E01030780,"595,000"
E01030781,"490,000"
E01030782,"472,500"
E01030783,"392,500"
E01030784,"385,000"
E01030785,"440,000"
E01030786,"262,500"
E01030787,"400,000"
E01030788,"425,000"
E01030789,"820,000"
E01030790,"500,000"
E01030791,"520,000"
E01030792,"780,000"
E01030793,"292,500"
E01030794,"305,000"
E01030795,"260,000"
E01030796,"845,000"
E01030797,"535,000"
E01030798,"890,000"
E01030799,"975,000"
E01030800,"260,950"
E01030801,"415,000"
E01030802,"360,000"
E01030803,"331,000"
E01030804,"585,000"
E01030805,"383,750"
E01030806,"825,000"
E01030807,"642,750"
E01030808,"470,000"
E01030809,"364,200"
E01030810,"755,000"
E01030811,"694,000"
E01030812,"465,000"
E01030813,"610,000"
E01030814,"717,500"
E01030815,"570,000"
E01030816,"616,000"
E01030817,"500,000"
E01030818,"430,000"
E01030819,"550,000"
E01030820,"812,500"
E01030821,"504,225"
E01030822,"745,000"
E01030823,"810,000"
E01030824,"415,000"
E01030825,"440,000"
E01030826,"408,300"
E01030827,"737,500"
E01030828,"1,100,250"
E01030829,"327,500"
E01030830,"311,675"
E01030831,"812,500"
E01030832,"1,000,000"
E01030833,"445,000"
E01030834,"437,500"
E01030835,"468,750"
E01030836,"382,500"
E01030837,"651,250"
E01030838,"580,000"
E01030839,"997,875"
E01030840,"455,000"
E01030841,"820,000"
E01030842,"490,000"
E01030843,"500,000"
E01030844,"520,000"
E01030845,"468,750"
E01030846,"551,760"
E01030847,"555,000"
E01030848,"412,000"
E01030850,"293,000"
E01030851,"460,250"
E01030852,"422,500"
E01030853,"488,750"
E01030854,"530,000"
E01030855,"842,500"
E01030856,"530,000"
E01030857,"550,000"
E01030858,"386,500"
E01030859,"368,750"
E01030860,"320,000"
E01030861,"1,256,250"
E01032571,"716,500"
E01030862,"465,000"
E01030863,"895,000"
E01030864,"1,075,000"
E01030865,"490,000"
E01030866,"750,500"
E01030867,"580,000"
E01030868,"735,000"
E01030869,"693,750"
E01030870,"673,750"
E01030871,"361,250"
E01030872,"455,000"
E01030873,"737,500"
E01030874,"797,500"
E01030875,"452,750"
E01030876,"641,225"
E01030877,"547,500"
E01030878,"725,000"
E01030879,"807,500"
E01030880,"687,368"
E01030881,"1,200,000"
E01030882,"785,000"
E01030883,"1,325,000"
E01030884,"537,500"
E01030885,"431,000"
E01030886,"750,000"
E01030887,"900,000"
E01030888,"840,000"
E01030889,"381,000"
E01030890,"540,000"
E01030891,"526,500"
E01030892,"422,500"
E01030893,"502,500"
E01030894,"1,360,000"
E01030895,"525,000"
E01030896,"369,975"
E01030897,"790,000"
E01030898,"937,500"
E01030899,"502,500"
E01030900,"497,500"
E01030901,"300,000"
E01030902,"489,950"
E01030903,"422,500"
E01030904,"393,500"
E01030905,"450,000"
E01030906,"715,750"
E01030907,"782,500"
E01030908,"1,672,500"
E01030909,"800,000"
E01030910,"850,000"
E01030911,"565,000"
E01030912,"420,000"
E01030913,"537,500"
E01030914,"550,000"
E01030915,"450,000"
E01030916,"420,000"
E01030917,"572,500"
E01030918,"490,000"
E01030919,"850,000"
E01030920,"444,750"
E01030921,"395,000"
E01030922,"495,000"
E01030923,"599,250"
E01030924,"730,000"
E01030925,"921,000"
E01030926,"613,000"
E01030927,"502,500"
E01030928,"300,000"
E01030929,"730,000"
E01030930,"982,500"
E01030931,"545,000"
E01030932,"550,000"
E01030933,"600,000"
E01030934,"422,000"
E01030935,"730,000"
E01030937,"555,461"
E01030938,"499,250"
E01030939,"800,000"
E01030940,"825,000"
E01030941,"712,500"
E01030942,"565,000"
E01030943,"478,750"
E01032626,"440,000"
E01030944,"693,250"
E01030945,"467,500"
E01030946,"363,750"
E01030947,"488,500"
E01030948,"500,000"
E01030949,"423,500"
E01030950,"448,346"
E01030951,"270,000"
E01030952,:
E01030953,"427,750"
E01030954,"445,000"
E01030955,"450,000"
E01030956,"390,000"
E01030957,"355,000"
E01030958,"407,500"
E01030959,"373,750"
E01030960,"381,200"
E01030961,"543,250"
E01030962,"425,450"
E01030963,"1,180,000"
E01030964,"945,000"
E01030965,"862,500"
E01030966,"767,000"
E01030967,"750,000"
E01030968,"494,975"
E01030969,"753,000"
E01030970,"575,000"
E01030971,"500,000"
E01030972,"515,000"
E01030973,"475,000"
E01030974,"421,000"
E01030975,"420,000"
E01030976,"455,000"
E01030977,"523,750"
E01030978,"560,000"
E01030979,"390,000"
E01030980,"280,000"
E01030981,"475,000"
E01030982,"425,000"
E01030983,"263,000"
E01030984,"325,000"
E01030985,:
E01030986,"600,000"
E01030987,"995,000"
E01030988,"395,000"
E01030989,"490,000"
E01030990,"1,247,500"
E01030991,"287,500"
E01030992,"605,000"
E01030993,"290,000"
E01030994,"417,500"
E01030995,"342,500"
E01030996,"935,000"
E01030997,"600,000"
E01030998,"917,500"
E01030999,"1,460,000"
E01031000,"600,000"
E01031001,"437,000"
E01031002,"910,000"
E01031003,"1,200,000"
E01031004,"329,000"
E01031005,"252,000"
E01031006,"155,000"
E01031007,"355,000"
E01031008,"189,250"
E01031009,"172,000"
E01031010,"190,000"
E01031011,"330,000"
E01031012,"206,500"
E01031013,"200,000"
E01031014,"260,000"
E01031015,"174,750"
E01031016,"275,000"
E01031017,"248,000"
E01031018,"225,000"
E01031019,"266,000"
E01031020,"260,000"
E01031021,"260,000"
E01031022,"270,000"
E01031023,"425,000"
E01031024,"470,000"
E01031025,"180,000"
E01031026,"210,000"
E01031027,"527,500"
E01031028,"423,000"
E01031029,"250,000"
E01031030,"200,000"
E01031031,"205,000"
E01031032,"193,500"
E01031033,"219,000"
E01031034,"267,500"
E01031035,"250,000"
E01031036,"413,000"
E01031037,"275,000"
E01031038,"255,000"
E01031039,"265,375"
E01031040,"214,000"
E01031041,"265,000"
E01031042,"321,500"
E01031043,"175,000"
E01031044,"150,000"
E01031045,"200,000"
E01031046,"141,975"
E01031047,"112,500"
E01031048,"205,000"
E01031049,"210,000"
E01031050,"237,475"
E01031051,"225,000"
E01031052,"162,250"
E01031053,"205,100"
E01031054,"207,500"
E01031055,"288,000"
E01031056,"305,000"
E01031057,"175,000"
E01031058,"156,000"
E01031059,"177,250"
E01031060,"176,000"
E01031061,"202,000"
E01031062,"250,000"
E01031063,"211,250"
E01031064,"180,000"
E01031065,"189,000"
E01031066,"183,000"
E01031067,"227,500"
E01031068,"253,000"
E01031069,"289,250"
E01031070,"250,000"
E01031073,"171,750"
E01031074,"161,500"
E01031075,"172,000"
E01031077,"215,000"
E01031078,"217,500"
E01031079,"249,000"
E01031080,"238,950"
E01031081,"200,000"
E01031082,"289,950"
E01031083,"241,725"
E01031084,"180,000"
E01031085,"240,000"
E01031086,"190,500"
E01031087,"241,000"
E01031088,"200,000"
E01031089,"245,000"
E01031090,"168,000"
E01031091,"224,000"
E01031092,"169,000"
E01031093,"215,000"
E01031094,"145,250"
E01031095,"175,000"
E01031096,"250,000"
E01031097,"187,000"
E01031098,"180,000"
E01031099,"225,000"
E01031100,"335,000"
E01031101,"343,000"
E01031102,"232,500"
E01031103,"312,495"
E01031104,"340,000"
E01031105,"227,500"
E01031106,"230,500"
E01031107,"185,750"
E01031108,"243,500"
E01031109,"221,250"
E01031110,"330,000"
E01031111,"369,000"
E01031112,"240,000"
E01031113,"290,000"
E01031114,"197,500"
E01031115,"150,000"
E01031116,"208,000"
E01031117,"190,000"
E01031118,"169,800"
E01031119,"190,000"
E01031120,"298,750"
E01031121,"346,000"
E01031122,"275,000"
E01031123,"400,000"
E01031124,"296,500"
E01032588,"247,500"
E01032890,"185,000"
E01031125,"240,000"
E01031127,"242,500"
E01031129,"235,000"
E01031130,"183,250"
E01031131,"202,500"
E01031132,"207,500"
E01031133,"240,000"
E01031134,"350,000"
E01031135,"280,000"
E01031136,"249,975"
E01031137,"213,500"
E01031138,"355,000"
E01031139,"356,500"
E01031140,"256,250"
E01031141,"247,500"
E01031142,"235,000"
E01031143,"321,248"
E01031144,"228,500"
E01031145,"155,000"
E01031146,"325,000"
E01031147,"335,000"
E01031148,"375,000"
E01031149,"538,000"
E01031150,"438,500"
E01031151,"365,000"
E01031152,"267,000"
E01031153,"265,500"
E01031154,"310,500"
E01031155,"376,527"
E01031156,"225,000"
E01031157,"301,500"
E01031158,"251,000"
E01031159,"415,000"
E01031160,"300,000"
E01031161,"269,000"
E01031162,"315,000"
E01031163,"265,000"
E01031164,"246,000"
E01031165,"225,500"
E01031166,"650,000"
E01031167,"305,000"
E01031168,"220,000"
E01031169,"177,000"
E01031170,"195,000"
E01031171,"220,000"
E01031172,"183,000"
E01031173,"133,000"
E01031174,"205,000"
E01031175,"318,500"
E01031176,"207,000"
E01031177,"238,750"
E01031178,"260,000"
E01031179,"335,000"
E01031180,"310,000"
E01031181,"328,000"
E01031182,"425,000"
E01032891,"221,252"
E01032892,"351,500"
E01032893,"427,500"
E01032894,"362,500"
E01032895,"290,000"
E01031183,"267,500"
E01031184,"390,000"
E01031185,"225,250"
E01031186,"246,250"
E01031187,"390,000"
E01031188,"380,000"
E01031189,"350,000"
E01031190,"320,000"
E01031191,"422,500"
E01031192,"255,000"
E01031193,"505,000"
E01031194,"245,000"
E01031195,"860,000"
E01031196,"457,750"
E01031197,"675,000"
E01031198,"385,000"
E01031199,"402,500"
E01031200,"328,750"
E01031201,"395,000"
E01031202,"432,500"
E01031203,"395,000"
E01031204,"588,000"
E01031205,"387,500"
E01031206,"429,750"
E01031207,"350,000"
E01031208,"390,000"
E01031209,"621,873"
E01031210,"445,000"
E01031211,"287,500"
E01031212,"282,500"
E01031213,"617,000"
E01031214,"427,500"
E01031215,"252,500"
E01031216,"339,000"
E01031217,"687,500"
E01031218,"526,250"
E01031219,"332,500"
E01031220,"300,000"
E01031221,"250,375"
E01031222,"302,000"
E01031223,"288,000"
E01031224,"462,500"
E01031225,"552,500"
E01031227,"425,000"
E01031228,"430,000"
E01031229,"307,500"
E01031230,"385,000"
E01031231,"221,000"
E01031232,"455,000"
E01031233,"490,000"
E01031234,"316,000"
E01031235,"380,000"
E01031236,"300,000"
E01031237,"380,500"
E01031238,"305,500"
E01031239,"257,000"
E01031240,"277,500"
E01031241,"276,500"
E01031242,"288,750"
E01031243,"782,500"
E01031244,"640,000"
E01031245,"618,750"
E01031246,"536,000"
E01031247,"581,000"
E01031248,"610,000"
E01031249,"284,000"
E01031250,"356,500"
E01031251,"380,000"
E01031252,"430,000"
E01031253,"342,500"
E01033250,"322,550"
E01033251,"509,000"
E01033252,"725,000"
E01031254,"403,000"
E01031255,"436,500"
E01031256,"398,500"
E01031257,"295,000"
E01031258,"250,000"
E01031259,"390,000"
E01031260,"314,750"
E01031261,"283,000"
E01031262,"230,000"
E01031263,"279,605"
E01031264,"260,000"
E01031265,"269,500"
E01031266,"180,000"
E01031267,"362,500"
E01031268,"343,650"
E01031269,"443,750"
E01031271,"442,000"
E01031272,"407,500"
E01031273,"250,500"
E01031274,"245,100"
E01031275,"450,000"
E01031276,"297,500"
E01031277,"426,250"
E01031278,"450,000"
E01031279,"333,750"
E01031280,"515,000"
E01031281,"725,000"
E01031282,"650,000"
E01031283,"640,000"
E01031284,"722,500"
E01031285,"305,250"
E01031286,"515,000"
E01031287,"444,500"
E01031288,"615,000"
E01031289,"443,500"
E01031290,"302,500"
E01031291,"286,000"
E01031292,"331,750"
E01031293,"370,000"
E01031294,"712,500"
E01031295,"600,000"
E01031296,"357,500"
E01031297,"348,000"
E01031298,"288,000"
E01031299,"665,000"
E01031300,"454,000"
E01031301,"400,000"
E01031302,"265,000"
E01031303,"417,500"
E01031304,"467,500"
E01031305,"505,000"
E01031306,"445,000"
E01031307,"443,000"
E01031308,"372,500"
E01031309,"265,000"
E01031310,"350,000"
E01031311,"274,000"
E01031312,"245,000"
E01031313,"360,000"
E01031314,"272,525"
E01031315,"495,000"
E01031316,"189,300"
E01031317,"458,000"
E01031318,"347,500"
E01031319,"370,000"
E01031320,"268,000"
E01031321,"265,000"
E01031322,"265,000"
E01031323,"360,000"
E01031324,"250,000"
E01031325,"355,000"
E01031327,"304,000"
E01031328,"315,000"
E01031329,"330,000"
E01031330,"363,850"
E01031331,"315,000"
E01031332,"260,000"
E01031333,"275,000"
E01031334,"262,625"
E01031335,"242,500"
E01031336,"335,000"
E01031337,"334,000"
E01033253,"298,167"
E01033254,"320,000"
E01033255,"355,000"
E01033256,"240,000"
E01031338,"482,500"
E01031339,"445,000"
E01031340,"490,000"
E01031341,"320,000"
E01031342,"397,500"
E01031343,"325,500"
E01031344,"370,000"
E01031345,"388,000"
E01031346,"340,000"
E01031347,"365,000"
E01031348,"377,000"
E01031349,"470,000"
E01031350,"405,000"
E01031351,"460,500"
E01031352,"479,000"
E01031353,"535,000"
E01031354,"380,000"
E01031355,"387,500"
E01031356,"525,000"
E01031357,"399,300"
E01031358,"365,000"
E01031359,"400,000"
E01031360,"354,000"
E01031361,"362,500"
E01031362,"365,000"
E01031363,"404,750"
E01031364,"390,000"
E01031365,"360,000"
E01031366,"437,000"
E01031367,"567,500"
E01031368,"575,000"
E01031369,"270,000"
E01031370,"350,500"
E01031371,"335,000"
E01031372,"429,000"
E01031373,"454,000"
E01031374,"519,500"
E01031375,"433,750"
E01031376,"340,000"
E01031377,"226,500"
E01031378,"330,000"
E01031379,"330,000"
E01031380,"685,000"
E01031381,"440,000"
E01031382,"420,000"
E01031383,"691,000"
E01031384,"500,000"
E01031385,"320,000"
E01031386,"387,500"
E01031387,"344,000"
E01031388,"415,000"
E01031389,"525,000"
E01031390,"529,250"
E01031391,"505,000"
E01031392,"425,000"
E01031393,"425,000"
E01031394,"325,000"
E01031395,"380,000"
E01031396,"400,000"
E01031397,"430,000"
E01031398,"360,500"
E01031399,"450,000"
E01031400,"291,000"
E01031401,"355,000"
E01031402,"300,000"
E01031403,"290,000"
E01031404,"224,000"
E01031405,"280,000"
E01031406,"291,130"
E01031407,"428,500"
E01031408,"335,000"
E01031409,"330,000"
E01031410,"309,000"
E01031411,"950,000"
E01031412,"767,500"
E01031413,"435,000"
E01031414,"410,000"
E01031415,"292,500"
E01031416,"655,000"
E01031417,"325,000"
E01031418,"445,000"
E01031419,"325,000"
E01031420,"492,500"
E01031421,"362,500"
E01031422,"665,000"
E01031423,"490,000"
E01031424,"615,000"
E01031425,"570,450"
E01031426,"430,000"
E01031427,"263,750"
E01031428,"292,500"
E01031429,"275,000"
E01031430,"290,000"
E01031431,"151,000"
E01031432,"182,500"
E01031433,"340,000"
E01031434,"220,000"
E01031435,"241,500"
E01031436,"158,000"
E01031437,"191,225"
E01031438,"342,500"
E01031439,"352,375"
E01031440,"390,000"
E01031441,"270,000"
E01031442,"295,250"
E01031443,"250,000"
E01031444,"195,000"
E01031445,"390,000"
E01031446,"351,000"
E01031447,"380,000"
E01031448,"345,000"
E01031449,"365,000"
E01031450,"250,000"
E01031451,"266,250"
E01031452,"367,500"
E01031453,"210,000"
E01031454,"300,000"
E01031455,"266,475"
E01031456,"175,000"
E01031457,"320,000"
E01031458,"575,000"
E01031459,"339,750"
E01031460,"299,500"
E01031461,"413,600"
E01031462,"359,600"
E01031463,"422,500"
E01031464,"307,500"
E01031465,"625,000"
E01031466,"645,000"
E01031467,"350,000"
